protocol,function,algorithm,run,best,n_fes,max_iter,seconds
equal_iterations,F3,LSHADE,8,743.7924465443159,8569,500,1.665968100001919
equal_iterations,F3,LSHADE,9,222.82693003333011,8569,500,1.7260720999911427
equal_iterations,F3,PSO,0,10755.609155891007,15030,500,0.5244371000007959
equal_iterations,F3,PSO,1,28115.136633911312,15030,500,0.5459233000001404
equal_iterations,F3,PSO,2,53211.64800677739,15030,500,0.5241969999915455
equal_iterations,F3,PSO,3,38708.285566486215,15030,500,0.29453089999151416
equal_iterations,F3,PSO,4,24574.068922386497,15030,500,0.5244399000075646
equal_iterations,F3,PSO,5,12609.650678301332,15030,500,0.3097288999997545
equal_iterations,F3,PSO,6,7862.839626767093,15030,500,0.34220189999905415
equal_iterations,F3,PSO,7,11171.714612198635,15030,500,0.33248009999806527
equal_iterations,F3,PSO,8,27980.002543050028,15030,500,0.3252060000086203
equal_iterations,F3,PSO,9,19463.81754847243,15030,500,0.3173928000032902
equal_iterations,F3,GWO,0,31497.551958716125,15030,500,0.9852451000042493
equal_iterations,F3,GWO,1,16950.145821914484,15030,500,1.3868574999942211
equal_iterations,F3,GWO,2,23540.25714146041,15030,500,0.9792118999903323
equal_iterations,F3,GWO,3,27211.056292407582,15030,500,0.9818274999997811
equal_iterations,F3,GWO,4,26505.947584266152,15030,500,0.98827080000774
equal_iterations,F3,GWO,5,24270.258517831873,15030,500,0.9870280000031926
equal_iterations,F3,GWO,6,29816.09982554487,15030,500,1.226400100000319
equal_iterations,F3,GWO,7,26267.53816615814,15030,500,1.2176778000139166
equal_iterations,F3,GWO,8,18009.566065293373,15030,500,1.2206972999993013
equal_iterations,F3,GWO,9,9296.17747980599,15030,500,1.3772786999907112
equal_iterations,F3,HHO,0,743.0311361127228,27758,500,1.2813209000014467
equal_iterations,F3,HHO,1,811.0787443583343,27778,500,1.0667639000021154
equal_iterations,F3,HHO,2,664.2838291908531,27642,500,0.8953074000019114
equal_iterations,F3,HHO,3,488.9033171140194,28040,500,0.9220640999992611
equal_iterations,F3,HHO,4,554.7727476485071,27572,500,1.1276916000060737
equal_iterations,F3,HHO,5,736.5001827053387,27278,500,1.1075546000065515
equal_iterations,F3,HHO,6,832.6263274534673,27674,500,1.0556713999976637
equal_iterations,F3,HHO,7,776.9886777945093,27238,500,1.0648550999903819
equal_iterations,F3,HHO,8,685.2263970167323,27780,500,1.3591350999922724
equal_iterations,F3,HHO,9,866.3025084869358,27928,500,1.0987642999971285
equal_iterations,F3,BFO,0,203.25293534939905,26840,500,1.51644189999206
equal_iterations,F3,BFO,1,204.7093326654307,27318,500,1.503472000011243
equal_iterations,F3,BFO,2,202.00086857221393,26892,500,0.985697700001765
equal_iterations,F3,BFO,3,202.99508605858432,27292,500,0.9803487000026507
equal_iterations,F3,BFO,4,204.97486326437348,27157,500,0.9772813000017777
equal_iterations,F3,BFO,5,204.31752141115072,27059,500,0.9833537000085926
equal_iterations,F3,BFO,6,201.81365461767965,27166,500,0.9790656000113813
equal_iterations,F3,BFO,7,203.21919607031555,26761,500,0.968204799995874
equal_iterations,F3,BFO,8,203.65077337159545,27184,500,0.9915920000057667
equal_iterations,F3,BFO,9,203.62386522396505,27151,500,1.1373791999940295
equal_iterations,F3,TSA,0,7478.587490681473,44961,500,8.161722699995153
equal_iterations,F3,TSA,1,9580.3936663028,45108,500,9.436574599996675
equal_iterations,F3,TSA,2,4484.550871502832,44820,500,9.310373799991794
equal_iterations,F3,TSA,3,6302.983242681438,45090,500,9.609832799993455
equal_iterations,F3,TSA,4,4293.674242074427,45124,500,9.389200599995092
equal_iterations,F3,TSA,5,7910.723712589136,44665,500,8.281972199998563
equal_iterations,F3,TSA,6,7673.709908849156,45022,500,8.748459900001762
equal_iterations,F3,TSA,7,4316.318164439891,45252,500,8.932689600012964
equal_iterations,F3,TSA,8,6551.991849070574,44771,500,8.43929229999776
equal_iterations,F3,TSA,9,7121.765038961585,44852,500,9.547634400005336
equal_iterations,F3,SOS,0,200.76461887928846,60030,500,4.114537700006622
equal_iterations,F3,SOS,1,204.41999539039364,60030,500,3.0558949999976903
equal_iterations,F3,SOS,2,478.6651622645261,60030,500,3.8801078000105917
equal_iterations,F3,SOS,3,200.2884405117131,60030,500,3.058093999992707
equal_iterations,F3,SOS,4,200.29547792016908,60030,500,2.8269574999867473
equal_iterations,F3,SOS,5,227.02479478268648,60030,500,3.876269100001082
equal_iterations,F3,SOS,6,201.7480211125642,60030,500,3.8812722000002395
equal_iterations,F3,SOS,7,200.0267927485978,60030,500,3.9176408000057563
equal_iterations,F3,SOS,8,214.80662776079402,60030,500,3.9034871999901952
equal_iterations,F3,SOS,9,200.40235617740655,60030,500,3.8192122999898857
equal_iterations,F3,ES,0,503.0808351090955,105030,500,5.9720022000110475
equal_iterations,F3,ES,1,236.73478014194046,105030,500,5.827313400004641
equal_iterations,F3,ES,2,309.7561506900822,105030,500,4.384283999999752
equal_iterations,F3,ES,3,429.09628369266386,105030,500,4.403355399990687
equal_iterations,F3,ES,4,1162.388716041685,105030,500,4.541047199993045
equal_iterations,F3,ES,5,280.61038432227076,105030,500,5.876349500002107
equal_iterations,F3,ES,6,286.8305916474031,105030,500,5.892188800004078
equal_iterations,F3,ES,7,1210.662297472746,105030,500,4.418989800004056
equal_iterations,F3,ES,8,206.29569494078788,105030,500,4.590094900006079
equal_iterations,F3,ES,9,261.8259014985571,105030,500,4.381072599993786
equal_iterations,F3,FA,0,210550.41614471044,217532,500,8.85598839999875
equal_iterations,F3,FA,1,1638960.3843347896,217539,500,8.692389099989668
equal_iterations,F3,FA,2,299867.9558820924,217537,500,7.52085430000443
equal_iterations,F3,FA,3,246532.74110380633,217555,500,7.324424999998882
equal_iterations,F3,FA,4,267996.9252571947,217522,500,7.2589913999981945
equal_iterations,F3,FA,5,444826.54393790616,217552,500,7.0205592999991495
equal_iterations,F3,FA,6,313304.6750397612,217530,500,6.970670299997437
equal_iterations,F3,FA,7,180507.61770351118,217560,500,6.887142400009907
equal_iterations,F3,FA,8,345148.8072001894,217539,500,7.021097199991345
equal_iterations,F3,FA,9,274212.5905081007,217538,500,6.860381199992844
equal_iterations,F4,HS,0,3449.757991664926,530,500,0.096997000000556
equal_iterations,F4,HS,1,3953.056472468398,530,500,0.12043830000038724
equal_iterations,F4,HS,2,5186.420127175103,530,500,0.08854650000284892
equal_iterations,F4,HS,3,3736.281007960258,530,500,0.0877763999887975
equal_iterations,F4,HS,4,5012.836464658741,530,500,0.12550819999887608
equal_iterations,F4,HS,5,7065.111722138276,530,500,0.13008329999865964
equal_iterations,F4,HS,6,3543.837259350595,530,500,0.13045890000648797
equal_iterations,F4,HS,7,5679.254941552539,530,500,0.13097850000485778
equal_iterations,F4,HS,8,4405.951733700681,530,500,0.09235410000837874
equal_iterations,F4,HS,9,8848.503331743192,530,500,0.13809690000198316
equal_iterations,F4,LSHADE,0,382.17073915333276,8569,500,1.7480299999879207
equal_iterations,F4,LSHADE,1,335.73943667412607,8569,500,1.6756803000025684
equal_iterations,F4,LSHADE,2,384.2345132816845,8569,500,1.270241200007149
equal_iterations,F4,LSHADE,3,334.6429184924111,8569,500,1.7360837999876821
equal_iterations,F4,LSHADE,4,334.5809414270705,8569,500,1.4854690999927698
equal_iterations,F4,LSHADE,5,332.8298449976143,8569,500,1.7182971000001999
equal_iterations,F4,LSHADE,6,332.19649351425625,8569,500,1.9552962000016123
equal_iterations,F4,LSHADE,7,316.318140499796,8569,500,1.9381073999975342
equal_iterations,F4,LSHADE,8,331.9274821624615,8569,500,1.7452564999985043
equal_iterations,F4,LSHADE,9,381.7143345808224,8569,500,1.5881951000046683
equal_iterations,F4,PSO,0,3874.6452682790014,15030,500,0.4128552999900421
equal_iterations,F4,PSO,1,1434.671973117675,15030,500,0.4744072000030428
equal_iterations,F4,PSO,2,1383.9481396615831,15030,500,0.5245120000035968
equal_iterations,F4,PSO,3,6098.606493298188,15030,500,0.4221709999983432
equal_iterations,F4,PSO,4,1993.356131455507,15030,500,0.4532741000002716
equal_iterations,F4,PSO,5,3957.0809456746783,15030,500,0.5803063999919686
equal_iterations,F4,PSO,6,5656.365799047233,15030,500,0.5438608999975258
equal_iterations,F4,PSO,7,3069.2004808633515,15030,500,0.5681895000016084
equal_iterations,F4,PSO,8,1952.9393423163824,15030,500,0.4296081999927992
equal_iterations,F4,PSO,9,4563.768449131563,15030,500,0.5958174999977928
equal_iterations,F4,GWO,0,499.85479947198223,15030,500,1.3641543999983696
equal_iterations,F4,GWO,1,474.00240840942195,15030,500,1.4437394999986282
equal_iterations,F4,GWO,2,546.7256828492955,15030,500,1.104216899999301
equal_iterations,F4,GWO,3,1498.5814035485078,15030,500,1.3113755000085803
equal_iterations,F4,GWO,4,631.0835631294719,15030,500,1.1272351000079652
equal_iterations,F4,GWO,5,611.1463970792681,15030,500,1.3480034000094747
equal_iterations,F4,GWO,6,459.74073598871666,15030,500,1.3670855999953346
equal_iterations,F4,GWO,7,517.6024806271043,15030,500,1.3912796999939019
equal_iterations,F4,GWO,8,585.5041785081268,15030,500,1.4227220000029774
equal_iterations,F4,GWO,9,449.5824484375885,15030,500,1.4336027999961516
equal_iterations,F4,HHO,0,426.37584878509176,27804,500,1.5034749999904307
equal_iterations,F4,HHO,1,512.7228567923014,27750,500,1.6091466000070795
equal_iterations,F4,HHO,2,500.92989362884725,27850,500,1.0819371999969007
equal_iterations,F4,HHO,3,496.21615868624,27382,500,1.0786815000028582
equal_iterations,F4,HHO,4,459.6847006682624,27846,500,1.0884956999943824
equal_iterations,F4,HHO,5,458.30498488051956,27810,500,1.0990410999947926
equal_iterations,F4,HHO,6,489.7407265596579,28208,500,1.07457080000313
equal_iterations,F4,HHO,7,401.1537092383767,27758,500,1.5660079999943264
equal_iterations,F4,HHO,8,518.1699616724205,27634,500,1.4071014000073774
equal_iterations,F4,HHO,9,506.7373904716593,27938,500,1.4121971999993548
equal_iterations,F4,BFO,0,335.37288607124356,26954,500,1.5483701000048313
equal_iterations,F4,BFO,1,383.93733737752837,26843,500,1.3223663000098895
equal_iterations,F4,BFO,2,382.33841755922106,26942,500,1.1360721999953967
equal_iterations,F4,BFO,3,448.87355017969514,27267,500,1.1525352000026032
equal_iterations,F4,BFO,4,318.48055433965885,26787,500,1.1604546999878949
equal_iterations,F4,BFO,5,333.2011838874985,26787,500,1.3213535999966552
equal_iterations,F4,BFO,6,395.00959863631084,26793,500,1.3744320000114385
equal_iterations,F4,BFO,7,332.22939559368297,26955,500,1.360461700009182
equal_iterations,F4,BFO,8,444.02634343279453,26833,500,1.609453700002632
equal_iterations,F4,BFO,9,332.1100748013931,26844,500,1.5256745000078809
equal_iterations,F4,TSA,0,398.7117233687386,45009,500,11.010138300000108
equal_iterations,F4,TSA,1,332.34234342793354,44677,500,10.147715099999914
equal_iterations,F4,TSA,2,371.0401572540966,45182,500,10.01903019999736
equal_iterations,F4,TSA,3,333.3771340781168,45115,500,10.153686699995887
equal_iterations,F4,TSA,4,344.7043098533736,45085,500,10.245957099992665
equal_iterations,F4,TSA,5,406.3498084868964,45143,500,10.916096300003119
equal_iterations,F4,TSA,6,332.0647741247074,45219,500,10.329844899999443
equal_iterations,F4,TSA,7,333.24241650446976,45281,500,10.357656499996665
equal_iterations,F4,TSA,8,334.02836374712297,45104,500,10.716532000005827
equal_iterations,F4,TSA,9,332.39893490148006,45291,500,11.007681600007345
equal_iterations,F4,SOS,0,380.0797050544934,60030,500,4.689570400005323
equal_iterations,F4,SOS,1,446.2708864598722,60030,500,4.699803099996643
equal_iterations,F4,SOS,2,390.57054026506034,60030,500,5.111575500006438
equal_iterations,F4,SOS,3,434.84409677880376,60030,500,4.630195799996727
equal_iterations,F4,SOS,4,465.1138788556715,60030,500,4.138020700003835
equal_iterations,F4,SOS,5,474.7389036044676,60030,500,4.76750779998838
equal_iterations,F4,SOS,6,505.07095344585764,60030,500,4.783960100001423
equal_iterations,F4,SOS,7,300.6820670562949,60030,500,4.442710300005274
equal_iterations,F4,SOS,8,382.97068977888625,60030,500,5.217279699994833
equal_iterations,F4,SOS,9,378.66017183900203,60030,500,5.3984764000051655
equal_iterations,F4,ES,0,336.7134860112165,105030,500,7.418645700003253
equal_iterations,F4,ES,1,371.154261162506,105030,500,7.717871000000741
equal_iterations,F4,ES,2,384.64250889848336,105030,500,7.268043799995212
equal_iterations,F4,ES,3,339.6014505730257,105030,500,7.189291300004697
equal_iterations,F4,ES,4,390.15696942350354,105030,500,6.679163300010259
equal_iterations,F4,ES,5,485.8501589499575,105030,500,6.967860100005055
equal_iterations,F4,ES,6,447.9806205741063,105030,500,6.404601799993543
equal_iterations,F4,ES,7,443.7582560619437,105030,500,6.9296161999955075
equal_iterations,F4,ES,8,332.4080998347134,105030,500,7.254259299996193
equal_iterations,F4,ES,9,495.49562694756753,105030,500,6.838686499992036
equal_iterations,F4,FA,0,73721.89863439742,217517,500,10.916910899992217
equal_iterations,F4,FA,1,67776.11449189762,217545,500,11.04769039999519
equal_iterations,F4,FA,2,39457.57043665113,217528,500,8.776061099997605
equal_iterations,F4,FA,3,25813.054265857067,217526,500,8.555658099998254
equal_iterations,F4,FA,4,37181.07295770414,217529,500,8.390671100001782
equal_iterations,F4,FA,5,49027.37386246298,217529,500,8.218332200005534
equal_iterations,F4,FA,6,47492.255826017215,217527,500,8.474610900011612
equal_iterations,F4,FA,7,76544.48143994513,217536,500,8.334624499999336
equal_iterations,F4,FA,8,33903.077294061346,217556,500,7.631585199997062
equal_iterations,F4,FA,9,37708.98581977003,217521,500,8.027799799994682
equal_iterations,F5,HS,0,21078.968090677034,530,500,0.08310070000879932
equal_iterations,F5,HS,1,30224.618473586313,530,500,0.08486160000029486
equal_iterations,F5,HS,2,22892.37058640059,530,500,0.08904990000883117
equal_iterations,F5,HS,3,32653.420510370295,530,500,0.12436849999357946
equal_iterations,F5,HS,4,28496.035359664722,530,500,0.08794089998991694
equal_iterations,F5,HS,5,26998.301113323058,530,500,0.12070929999754298
equal_iterations,F5,HS,6,21676.474741139307,530,500,0.12079880000965204
equal_iterations,F5,HS,7,21415.28533101896,530,500,0.09468579999520443
equal_iterations,F5,HS,8,32646.510415453155,530,500,0.13131750001048204
equal_iterations,F5,HS,9,24325.69978287944,530,500,0.13429799998993985
equal_iterations,F5,LSHADE,0,599.1085327677673,8569,500,1.6453241999988677
equal_iterations,F5,LSHADE,1,502.35007482280884,8569,500,1.2950222000072245
equal_iterations,F5,LSHADE,2,618.2624435629459,8569,500,1.3724471000023186
equal_iterations,F5,LSHADE,3,739.5738190697284,8569,500,1.6215389000135474
equal_iterations,F5,LSHADE,4,613.0787699516761,8569,500,1.8697925000014948
equal_iterations,F5,LSHADE,5,522.7102650324088,8569,500,2.1204115000000456
equal_iterations,F5,LSHADE,6,573.4085266334603,8569,500,2.0109928000019863
equal_iterations,F5,LSHADE,7,607.7168955906643,8569,500,1.153095100002247
equal_iterations,F5,LSHADE,8,507.6853539312673,8569,500,1.6374212999944575
equal_iterations,F5,LSHADE,9,644.8770529288961,8569,500,1.6464189999969676
equal_iterations,F5,PSO,0,57112.92363757747,15030,500,0.3180164000077639
equal_iterations,F5,PSO,1,40364.00686696896,15030,500,0.44572400000470225
equal_iterations,F5,PSO,2,12928.072993074627,15030,500,0.3042864000017289
equal_iterations,F5,PSO,3,28326.271389561443,15030,500,0.3188166999898385
equal_iterations,F5,PSO,4,33898.815873418294,15030,500,0.33544439999968745
equal_iterations,F5,PSO,5,22265.100402673852,15030,500,0.39378250000299886
equal_iterations,F5,PSO,6,48933.43889856879,15030,500,0.4558342999953311
equal_iterations,F5,PSO,7,18405.374484380332,15030,500,0.4681568999949377
equal_iterations,F5,PSO,8,14077.145147487236,15030,500,0.3122304999997141
equal_iterations,F5,PSO,9,41007.082008318466,15030,500,0.34234050000668503
equal_iterations,F5,GWO,0,5177.546300967895,15030,500,1.1442760000063572
equal_iterations,F5,GWO,1,8447.24265856286,15030,500,1.3718731999979354
equal_iterations,F5,GWO,2,2221.101848371744,15030,500,0.9933483000058914
equal_iterations,F5,GWO,3,5083.866771072554,15030,500,0.9927820000011707
equal_iterations,F5,GWO,4,1885.8632480896028,15030,500,1.064743000009912
equal_iterations,F5,GWO,5,8153.148589055918,15030,500,0.9992074000037974
equal_iterations,F5,GWO,6,6598.091253580748,15030,500,0.9965605000033975
equal_iterations,F5,GWO,7,1775.9907297610973,15030,500,1.2477415000030305
equal_iterations,F5,GWO,8,4341.138410721916,15030,500,1.093526299999212
equal_iterations,F5,GWO,9,1775.6031043734693,15030,500,1.2259405000077095
equal_iterations,F5,HHO,0,1181.5102576434533,27836,500,1.2391164000000572
equal_iterations,F5,HHO,1,1034.1925553758774,27630,500,1.3877728000079514
equal_iterations,F5,HHO,2,888.9568139373224,27114,500,0.9032816999970237
equal_iterations,F5,HHO,3,1147.4164556892429,28250,500,0.9228368000040064
equal_iterations,F5,HHO,4,1020.365801295189,27632,500,0.9245813000015914
equal_iterations,F5,HHO,5,959.9007967058374,27608,500,1.00296799998614
equal_iterations,F5,HHO,6,1040.7346403690472,27808,500,1.0430498000059742
equal_iterations,F5,HHO,7,916.2177143622065,27856,500,1.0259031000023242
equal_iterations,F5,HHO,8,1005.3566971690127,27622,500,1.2749105999973835
equal_iterations,F5,HHO,9,1304.5196171599728,27688,500,1.6263194999919506
equal_iterations,F5,BFO,0,646.5964101501188,26566,500,1.717219300000579
equal_iterations,F5,BFO,1,619.0250944239224,26634,500,1.9133013000100618
equal_iterations,F5,BFO,2,666.8966389741172,26586,500,1.5259959999966668
equal_iterations,F5,BFO,3,621.2056113006662,26823,500,1.3548234999907436
equal_iterations,F5,BFO,4,674.7615462758116,26695,500,1.7376904999982798
equal_iterations,F5,BFO,5,661.4073933309887,26402,500,1.462287100002868
equal_iterations,F5,BFO,6,626.2938967032238,26195,500,1.5863709999975981
equal_iterations,F5,BFO,7,630.2397351965562,26412,500,1.9434430999972392
equal_iterations,F5,BFO,8,578.9430454951852,26837,500,1.95580300000438
equal_iterations,F5,BFO,9,618.2544918799872,26362,500,1.683749900010298
equal_iterations,F5,TSA,0,654.6288499022186,44879,500,13.424149500002386
equal_iterations,F5,TSA,1,669.4081736162743,45152,500,13.223574100004043
equal_iterations,F5,TSA,2,625.4697169272129,44868,500,13.444038699992234
equal_iterations,F5,TSA,3,635.8320137509817,44917,500,12.67727700000978
equal_iterations,F5,TSA,4,677.9684963998187,45188,500,12.726314500003355
equal_iterations,F5,TSA,5,634.8448291581094,44921,500,12.892895000011777
equal_iterations,F5,TSA,6,645.0018074038369,45248,500,13.247353500002646
equal_iterations,F5,TSA,7,679.2916131901779,45223,500,12.763897600001656
equal_iterations,F5,TSA,8,669.0532636174287,45197,500,13.11487269999634
equal_iterations,F5,TSA,9,654.0971819997305,44808,500,13.06711260000884
equal_iterations,F5,SOS,0,568.3659855443975,60030,500,5.790747099992586
equal_iterations,F5,SOS,1,718.5126041229535,60030,500,4.329054499990889
equal_iterations,F5,SOS,2,929.0812687888867,60030,500,5.150615899998229
equal_iterations,F5,SOS,3,706.5539962577404,60030,500,5.6191333000024315
equal_iterations,F5,SOS,4,559.6353644801887,60030,500,5.801467099998263
equal_iterations,F5,SOS,5,755.3982551441957,60030,500,6.110837600004743
equal_iterations,F5,SOS,6,629.0393221478299,60030,500,5.724997900004382
equal_iterations,F5,SOS,7,635.0610428494034,60030,500,5.302632999999332
equal_iterations,F5,SOS,8,621.6203898782937,60030,500,6.224030800003675
equal_iterations,F5,SOS,9,779.5368342971493,60030,500,5.423780500001158
equal_iterations,F5,ES,0,3035.633712645694,105030,500,8.802658100001281
equal_iterations,F5,ES,1,1080.555611115987,105030,500,9.027260500006378
equal_iterations,F5,ES,2,1479.5070668169262,105030,500,8.779265899996972
equal_iterations,F5,ES,3,1403.8929010981265,105030,500,8.897854399998323
equal_iterations,F5,ES,4,2290.0063413483886,105030,500,8.611062299998594
equal_iterations,F5,ES,5,1362.8546252853318,105030,500,8.278839399994467
equal_iterations,F5,ES,6,1063.6028623773605,105030,500,8.67386219999753
equal_iterations,F5,ES,7,1081.5151625150208,105030,500,8.626635599997826
equal_iterations,F5,ES,8,711.692708020005,105030,500,8.366064800007734
equal_iterations,F5,ES,9,1496.86623930545,105030,500,8.594754499994451
equal_iterations,F5,FA,0,150167.32874307357,217529,500,12.917194699999527
equal_iterations,F5,FA,1,159242.05222873765,217538,500,12.662745100009488
equal_iterations,F5,FA,2,139490.23630483,217535,500,10.511185499999556
equal_iterations,F5,FA,3,147919.2467529284,217539,500,10.475373699999182
equal_iterations,F5,FA,4,177740.68975295027,217549,500,10.12546179999481
equal_iterations,F5,FA,5,144195.94937936665,217526,500,10.028910100008943
equal_iterations,F5,FA,6,116225.0152951738,217529,500,9.888264399996842
equal_iterations,F5,FA,7,152434.06676973565,217542,500,9.811111599992728
equal_iterations,F5,FA,8,177070.29267888397,217544,500,9.855236600007629
equal_iterations,F5,FA,9,124868.33587584706,217525,500,9.577343800003291
equal_iterations,F6,HS,0,500.0371478800469,530,500,0.14524349999555852
equal_iterations,F6,HS,1,500.04407027850556,530,500,0.19735669999499805
equal_iterations,F6,HS,2,500.04888130947626,530,500,0.18664020000142045
equal_iterations,F6,HS,3,500.0448839785263,530,500,0.14898379999794997
equal_iterations,F6,HS,4,500.0293986139013,530,500,0.18572009999479633
equal_iterations,F6,HS,5,500.05479523706595,530,500,0.17106169999169651
equal_iterations,F6,HS,6,500.0392927048754,530,500,0.16907119999814313
equal_iterations,F6,HS,7,500.0566787157595,530,500,0.17516140000952873
equal_iterations,F6,HS,8,500.0457345067173,530,500,0.18408150000323076
equal_iterations,F6,HS,9,500.0346615658516,530,500,0.1980729000060819
equal_iterations,F6,LSHADE,0,500.0002476550423,8569,500,2.5763451999955578
equal_iterations,F6,LSHADE,1,500.00031528735565,8569,500,2.062632899993332
equal_iterations,F6,LSHADE,2,500.00109574715276,8569,500,2.7367699000024004
equal_iterations,F6,LSHADE,3,500.00011034731824,8569,500,2.3487304000009317
equal_iterations,F6,LSHADE,4,500.00023370246623,8569,500,2.7516720999992685
equal_iterations,F6,LSHADE,5,500.0003602280032,8569,500,2.7471233000105713
equal_iterations,F6,LSHADE,6,500.00179780452737,8569,500,2.547916299998178
equal_iterations,F6,LSHADE,7,500.0003562328779,8569,500,2.7695655999996234
equal_iterations,F6,LSHADE,8,500.0009690320319,8569,500,2.0583893000002718
equal_iterations,F6,LSHADE,9,500.00015341363496,8569,500,2.688621500012232
equal_iterations,F6,PSO,0,500.007591707248,15030,500,1.862365699998918
equal_iterations,F6,PSO,1,500.0115021460298,15030,500,2.102722299998277
equal_iterations,F6,PSO,2,500.00059669884706,15030,500,1.866657300008228
equal_iterations,F6,PSO,3,500.01117849615383,15030,500,2.2623968999978388
equal_iterations,F6,PSO,4,500.0001293216139,15030,500,2.0860115999967093
equal_iterations,F6,PSO,5,500.0041007154162,15030,500,2.114297699998133
equal_iterations,F6,PSO,6,500.00005787595666,15030,500,1.879379699996207
equal_iterations,F6,PSO,7,500.0019967648038,15030,500,2.112083900006837
equal_iterations,F6,PSO,8,500.00162267867853,15030,500,2.1061383999913232
equal_iterations,F6,PSO,9,500.0007073514419,15030,500,1.8805482000025222
equal_iterations,F6,GWO,0,500.0010996672043,15030,500,2.83523409999907
equal_iterations,F6,GWO,1,500.0001859238338,15030,500,2.821554300011485
equal_iterations,F6,GWO,2,500.0003200033386,15030,500,2.571179000005941
equal_iterations,F6,GWO,3,500.0005117028437,15030,500,2.5558706000010716
equal_iterations,F6,GWO,4,500.00129924992854,15030,500,2.772614400004386
equal_iterations,F6,GWO,5,500.0000738030243,15030,500,2.905596399999922
equal_iterations,F6,GWO,6,500.0027581828344,15030,500,3.0974013000086416
equal_iterations,F6,GWO,7,500.0003836955726,15030,500,2.8371895000018412
equal_iterations,F6,GWO,8,500.0003450856192,15030,500,2.8007349999970756
equal_iterations,F6,GWO,9,500.0001058505403,15030,500,2.834876599998097
equal_iterations,F6,HHO,0,500.00933170154246,27858,500,4.640673000001698
equal_iterations,F6,HHO,1,500.00498725580303,27712,500,4.310265000007348
equal_iterations,F6,HHO,2,500.00333931166864,28180,500,3.8272133999998914
equal_iterations,F6,HHO,3,500.0093531741845,27500,500,3.76172989999759
equal_iterations,F6,HHO,4,500.00684548255646,27790,500,3.8343809000070905
equal_iterations,F6,HHO,5,500.0002611762304,27740,500,3.7858771000028355
equal_iterations,F6,HHO,6,500.00705430416565,27780,500,3.784157200003392
equal_iterations,F6,HHO,7,500.00853910354846,27632,500,3.7990525999921374
equal_iterations,F6,HHO,8,500.0017959732969,27548,500,3.9319724999950267
equal_iterations,F6,HHO,9,500.021984670969,27842,500,4.261156099993968
equal_iterations,F6,BFO,0,500.0000223151946,24890,500,3.8607634999934817
equal_iterations,F6,BFO,1,500.005035353675,24831,500,3.9384980000031646
equal_iterations,F6,BFO,2,500.00210228034416,24795,500,3.62639869999839
equal_iterations,F6,BFO,3,500.00338271369236,24496,500,3.9188819999981206
equal_iterations,F6,BFO,4,500.00001160567984,24878,500,3.7181176000012783
equal_iterations,F6,BFO,5,500.00009655756526,24990,500,3.980738799989922
equal_iterations,F6,BFO,6,500.004730773709,25180,500,4.007210499999928
equal_iterations,F6,BFO,7,500.00004432427113,25036,500,3.711072799997055
equal_iterations,F6,BFO,8,500.0009671994416,25004,500,3.5521233000035863
equal_iterations,F6,BFO,9,500.0002856706584,24834,500,3.506884100002935
equal_iterations,F6,TSA,0,500.0169782660709,44993,500,17.162739899998996
equal_iterations,F6,TSA,1,500.0149696915058,45173,500,17.372779700002866
equal_iterations,F6,TSA,2,500.0169031583841,44881,500,17.03703900000255
equal_iterations,F6,TSA,3,500.01841950551966,44978,500,16.90327769999567
equal_iterations,F6,TSA,4,500.0196570627671,44999,500,15.337354699993739
equal_iterations,F6,TSA,5,500.0159357913878,44986,500,16.458554700002423
equal_iterations,F6,TSA,6,500.01161201132516,45361,500,15.23546609999903
equal_iterations,F6,TSA,7,500.0278857411069,44754,500,15.165484099998139
equal_iterations,F6,TSA,8,500.0240172023837,45356,500,16.798150999995414
equal_iterations,F6,TSA,9,500.01801562111683,44976,500,16.493444300009287
equal_iterations,F6,SOS,0,500.00000351894306,60030,500,11.020425399998203
equal_iterations,F6,SOS,1,500.00012146097544,60030,500,11.267433900007745
equal_iterations,F6,SOS,2,500.0024084192346,60030,500,10.73220620000211
equal_iterations,F6,SOS,3,500.0000041262953,60030,500,11.210612299997592
equal_iterations,F6,SOS,4,500.00100810943513,60030,500,9.073134200007189
equal_iterations,F6,SOS,5,500.0001787996794,60030,500,8.98134869999194
equal_iterations,F6,SOS,6,500.0000231212443,60030,500,9.046013400002266
equal_iterations,F6,SOS,7,500.0000071542064,60030,500,9.176726400008192
equal_iterations,F6,SOS,8,500.0000131582683,60030,500,10.277151100002811
equal_iterations,F6,SOS,9,500.00029943997754,60030,500,9.03940860000148
equal_iterations,F6,ES,0,500.0008868726168,105030,500,15.517791899997974
equal_iterations,F6,ES,1,500.0000019848512,105030,500,16.854902799997944
equal_iterations,F6,ES,2,500.00010750762755,105030,500,16.47657430000254
equal_iterations,F6,ES,3,500.0000014690749,105030,500,16.809833699997398
equal_iterations,F6,ES,4,500.0001113003714,105030,500,16.740726299991366
equal_iterations,F6,ES,5,500.0027115933002,105030,500,16.51020950000384
equal_iterations,F6,ES,6,500.0003442536304,105030,500,15.371796699997503
equal_iterations,F6,ES,7,500.00042101082033,105030,500,15.3877926000132
equal_iterations,F6,ES,8,500.00000825344637,105030,500,16.405071799992584
equal_iterations,F6,ES,9,500.0002362353262,105030,500,16.663856600003783
equal_iterations,F6,FA,0,500.1194506897559,217548,500,27.055460299990955
